GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
597098291,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5,1,1,1,-11.37440758,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://m.washingtontimes.com/news/2016/nov/8/man-sentenced-to-12-years-for-sex-trafficking-drug/
596960425,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,14,14,1,1,0,7,2,7,-1.796409184,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.msn.com/en-us/news/politics/ap-news-guide-the-us-turns-a-corner-in-tuesdays-election/ar-AAk2dz8
596954487,20161108,201611,2016,2016.8438,USAMED,THE US,USA,,,,,MED,,,USA,THE US,USA,,,,,,,,0,190,190,19,4,-10,5,1,5,-2.520685011,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://21stcenturywire.com/2016/11/08/trump-clinton-2016-mickey-mouse-vs-cruella-de-vil/
596960419,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,CVL,VOTER,,,,,,CVL,,,1,14,14,1,1,0,1,1,1,-2.269288956,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.msn.com/en-us/news/politics/ap-news-guide-the-us-turns-a-corner-in-tuesdays-election/ar-AAk2dz8
596819337,20161108,201611,2016,2016.8438,USAMED,WASHINGTON,USA,,,,,MED,,,GOV,PRESIDENT,,,,,,GOV,,,1,80,80,8,2,5,6,1,6,0.947867299,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://woodtv.com/2016/11/07/along-with-presidential-power-obama-will-transfer-his-twitter-account-to-next-potus/
597057562,20161108,201611,2016,2016.8438,USAMED,AMERICAN,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,14,14,1,1,0,6,1,6,0,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://humanitariannews.org/20161108/americans-cast-ballots-historic-presidential-vote
596788784,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,70,70,7,2,7,4,2,4,-2.704940863,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.kptv.com/story/33649860/janet-reno-former-us-attorney-general-dies-at-age-78
597057561,20161108,201611,2016,2016.8438,USAMED,AMERICAN,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,14,14,1,1,0,4,1,4,0,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://humanitariannews.org/20161108/americans-cast-ballots-historic-presidential-vote
596772687,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5,1,1,1,-5.729166667,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://m.washingtontimes.com/news/2016/nov/7/michigan-man-sentenced-in-home-health-fraud-case/
597082033,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USA,WASHINGTON,USA,,,,,,,,1,20,20,2,1,3,2,1,2,0,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.vikings.com/news/article-1/Vikings-Live-Chat---Tuesday-at-130-PM/1256d282-36e1-48fc-bd54-160ff5843d5c
596766431,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,70,70,7,2,7,3,3,3,-6.487516676,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.nbc-2.com/story/33649853/supreme-court-refuses-to-issue-order-on-voter-intimidation
597098292,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5,1,1,1,-11.37440758,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://m.washingtontimes.com/news/2016/nov/8/man-sentenced-to-12-years-for-sex-trafficking-drug/
596766434,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,70,70,7,2,7,66,32,66,-5.639020427,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.nbc-2.com/story/33649853/supreme-court-refuses-to-issue-order-on-voter-intimidation
596997701,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,51,51,5,1,3.4,2,1,2,-0.819672131,3,"Oklahoma City, Oklahoma, United States",US,USOK,35.4676,-97.5164,1102140,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://m.washingtontimes.com/news/2016/nov/8/editorial-roundup-recent-editorials-in-oklahoma-ne/
596846657,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,40,40,4,1,1,2,1,2,-1.650165017,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.renewamerica.com/news.php?p=630
596987330,20161108,201611,2016,2016.8438,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,ESP,SPAIN,ESP,,,,,,,,0,46,46,4,1,7,1,1,1,3.680981595,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.prnewswire.com/news-releases/cgcn-group-expands-strategic-communications-division-300358652.html
599099679,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,GOV,PRESIDENT,,,,,,GOV,,,0,40,40,4,1,1,2,1,2,-1.498127341,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161115,http://military-technologies.net/2016/11/15/athens-hopes-obamas-visit-will-pressure-germany-over-debt/
596924566,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,40,40,4,1,1,2,1,2,-1.796407186,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.winchesterstar.com/opinions/open_forums/commentary-open-forum-notes-on-hillary/article_26c8ef44-8929-5c30-8bea-097ea842e2b3.html
596849684,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,20,20,2,1,3,5,2,5,-1.68216539,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.courthousenews.com/2016/11/07/month-of-wikileaks-has-likely-done-little-damage-to-clinton.htm
596778608,20161108,201611,2016,2016.8438,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,831,83,8,2,5,4,1,4,0.230946882,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.inquisitr.com/3692060/presidential-election-day-2016-results-live-stream-tv-coverage-latest-trump-vs-clinton-polls-and-odds/
597061457,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,120,120,12,3,-4,4,1,4,-1.323529412,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.ibtimes.com/will-president-obama-pardon-edward-snowden-whistleblower-vs-traitor-debate-raises-2443165
596800937,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,PITTSBURGH,USA,,,,,,,,1,36,36,3,1,4,16,3,16,-0.127049204,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.durangoherald.com/article/20161107/NEWS03/161109664/Trump-Clinton-throw-jabs-near-finish
596966803,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,12,12,1,1,-0.4,4,1,4,-3.002309469,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,https://panampost.com/elena-toledo/2016/11/08/mexican-media-warns-about-the-danger-of-new-law-to-press-freedom/
597057566,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,10,10,1,1,0,2,1,2,-2.044293015,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://whqr.org/?page=2430
596950133,20161108,201611,2016,2016.8438,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,46,46,4,1,7,5,1,5,0.892857143,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.aol.com/article/news/2016/11/07/obama-could-meet-with-successor-as-early-as-wednesday/21600542/
596978473,20161108,201611,2016,2016.8438,USAMED,REUTERS,USA,,,,,MED,,,GOV,PRESIDENT,,,,,,GOV,,,1,84,84,8,2,7,10,1,10,-4.65631929,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.indiatimes.com/news/world/social-media-posts-sum-up-america-s-sentiment-on-election-day-basically-both-suck-265055.html
597061458,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,14,14,1,1,0,3,1,3,-1.323529412,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.ibtimes.com/will-president-obama-pardon-edward-snowden-whistleblower-vs-traitor-debate-raises-2443165
596784049,20161108,201611,2016,2016.8438,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,84,84,8,2,7,4,1,4,1.561065197,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.valuewalk.com/2016/11/trump-vs-clinton-us-election-start-time/
596852562,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,43,43,4,1,2.8,53,53,53,-1.805177854,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.japantimes.co.jp/news/2016/11/08/world/politics-diplomacy-world/fate-obama-legacy-initiatives-hands-courts-successor/
596956552,20161108,201611,2016,2016.8438,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,30,30,3,1,4,2,1,2,0.609756098,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,https://www.hoosieragtoday.com/post-election-flurry-of-environmental-rules-expected/
596924567,20161108,201611,2016,2016.8438,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,40,40,4,1,1,13,2,13,-0.451775021,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.winchesterstar.com/opinions/open_forums/commentary-open-forum-notes-on-hillary/article_26c8ef44-8929-5c30-8bea-097ea842e2b3.html
596987337,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,36,36,3,1,4,2,1,2,-3.791469194,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.theupcoming.co.uk/2016/11/08/drones-baby-drones-at-arcola-theatre-theatre-review/
596800938,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,PITTSBURGH,USA,,,,,,,,1,42,42,4,1,1.9,18,4,18,-0.398435285,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.durangoherald.com/article/20161107/NEWS03/161109664/Trump-Clinton-throw-jabs-near-finish
597101187,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,70,70,7,2,7,8,8,8,-2.605203378,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Glen Rock, New Jersey, United States",US,USNJ,40.9629,-74.1329,876628,20161108,http://www.wtoc.com/story/33654281/finally-its-clinton-or-trump-long-race-ends-voters-pick
599087449,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,DEU,GERMANY,DEU,,,,,,,,0,42,42,4,1,1.9,4,1,4,-1.128349788,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161115,http://www.euractiv.com/section/euro-finance/news/athens-hopes-obamas-visit-will-pressure-germany-over-debt/
599087452,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,GOV,PRESIDENT,,,,,,GOV,,,0,40,40,4,1,1,10,2,10,-1.251608973,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161115,http://www.euractiv.com/section/euro-finance/news/athens-hopes-obamas-visit-will-pressure-germany-over-debt/
599087454,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,GRC,GREECE,GRC,,,,,,,,0,42,42,4,1,1.9,4,1,4,-1.128349788,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161115,http://www.euractiv.com/section/euro-finance/news/athens-hopes-obamas-visit-will-pressure-germany-over-debt/
599087455,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,PER,PERU,PER,,,,,,,,0,42,42,4,1,1.9,4,1,4,-1.128349788,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161115,http://www.euractiv.com/section/euro-finance/news/athens-hopes-obamas-visit-will-pressure-germany-over-debt/
596778607,20161108,201611,2016,2016.8438,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,60,60,6,2,6,2,1,2,-1.165501166,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://abc7.com/politics/clinton-trump-elbowing-each-other-all-the-way-to-finish-line/1593955/
597418074,20161109,201611,2016,2016.8466,USAMED,REUTERS,USA,,,,,MED,,,AFR,AFRICA,AFR,,,,,,,,1,111,111,11,3,-2,4,1,4,-1.508299057,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161109,http://m.themalaymailonline.com/world/article/obama-to-address-world-after-shock-trump-victory
597342409,20161109,201611,2016,2016.8466,USAMED,REUTERS,USA,,,,,MED,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,36,36,3,1,4,10,3,10,3.453835873,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161109,http://www.hindustantimes.com/us-presidential-election/us-president-obama-congratulates-his-successor-trump-invites-him-to-white-house/story-NNBVvTNIJyoP6Kv1z1MGZL.html
597342406,20161109,201611,2016,2016.8466,USAMED,REUTERS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,36,36,3,1,4,9,3,9,2.195873459,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161109,http://www.hindustantimes.com/us-presidential-election/us-president-obama-congratulates-his-successor-trump-invites-him-to-white-house/story-NNBVvTNIJyoP6Kv1z1MGZL.html
597342416,20161109,201611,2016,2016.8466,USAMED,REUTERS,USA,,,,,MED,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,51,51,5,1,3.4,3,1,3,4.651162791,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161109,http://www.hindustantimes.com/us-presidential-election/us-president-obama-congratulates-his-successor-trump-invites-him-to-white-house/story-NNBVvTNIJyoP6Kv1z1MGZL.html
597342408,20161109,201611,2016,2016.8466,USAMED,REUTERS,USA,,,,,MED,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,13,13,1,1,0.4,3,1,3,4.651162791,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161109,http://www.hindustantimes.com/us-presidential-election/us-president-obama-congratulates-his-successor-trump-invites-him-to-white-house/story-NNBVvTNIJyoP6Kv1z1MGZL.html
597445793,20161109,201611,2016,2016.8466,USAMED,REUTERS,USA,,,,,MED,,,CHN,CHINA,CHN,,,,,,,,0,12,12,1,1,-0.4,1,1,1,-1.547987616,1,China,CH,CH,35,105,CH,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161109,http://www.huffingtonpost.ca/2016/11/09/trump-win-raises-questions-about-us-pledge-in-climate-deal_n_12882158.html
597190069,20161109,201611,2016,2016.8466,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,70,70,7,2,7,12,11,12,-1.630580737,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20161109,http://www.timescolonist.com/trump-locked-in-tight-battleground-races-1.2548085
597281726,20161109,201611,2016,2016.8466,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,70,70,7,2,7,44,22,44,-0.711519698,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20161109,http://www.wistv.com/story/33666712/clinton-calls-trump-to-congratulate-him-on-victory
597202049,20161109,201611,2016,2016.8466,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,OHIO,USA,,,,,,,,1,190,190,19,4,-10,2,2,2,-2.399473984,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20161109,http://www.thesunchronicle.com/news/nation_world/trump-takes-ohio-white-house-fights-still-uncertain/article_513a84ba-4c15-5e32-8cb4-a23e9fd283c2.html
597337759,20161109,201611,2016,2016.8466,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,70,70,7,2,7,1,1,1,3.518123667,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20161109,http://www.coloradostatesman.com/trump-elected-45th-president/
597383954,20161109,201611,2016,2016.8466,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,10,10,1,1,0,1,1,1,-2.37388724,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"South Dakota, United States",US,USSD,44.2853,-99.4632,SD,20161109,http://www.aberdeennews.com/news/local/thune-decisively-re-elected-to-us-senate/article_c1b2f106-872b-52c8-9b75-75aaed98e921.html
597187228,20161109,201611,2016,2016.8466,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USA,WEST VIRGINIA,USA,,,,,,,,1,80,80,8,2,5,3,1,3,0.51736881,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"West Virginia, United States",US,USWV,38.468,-80.9696,WV,20161109,http://wvpublic.org/post/election-2016-justice-defeats-cole-wva-governors-race-morrisey-wins-re-election-ag
597255743,20161109,201611,2016,2016.8466,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,USAMED,UNITED STATES,USA,,,,,MED,,,0,70,70,7,2,7,2,1,2,-1.958384333,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Capitol Hill, District of Columbia, United States",US,USDC,38.889,-77.0003,529313,20161109,http://limaohio.com/news/213035/gop-limits-losses-nears-2-more-years-of-house-control
